"id","staff_id","tag_id","location_id","entered","exited"
"2342","30013","68","8","2008-01-25T11:04:04.0","2008-01-25T11:16:25.0"
"2343","30013","68","8","2008-01-25T15:17:41.0","2008-01-25T15:20:34.0"
"2344","30013","68","8","2008-01-27T10:25:33.0","2008-01-27T10:47:33.0"
"2345","30013","68","8","2008-01-29T12:33:25.0","2008-01-29T12:50:27.0"
"2346","30013","68","8","2008-01-30T18:18:48.0","2008-01-30T18:30:16.0"
"2347","30014","69","8","2007-11-26T14:14:23.0","2007-11-26T15:01:00.0"
"2348","30014","69","8","2007-11-26T21:59:10.0","2007-11-26T22:32:15.0"
"2349","30014","69","8","2007-11-27T15:44:40.0","2007-11-27T15:48:32.0"
"2350","30014","69","8","2007-11-27T18:27:44.0","2007-11-27T18:32:47.0"
"2351","30014","69","8","2007-11-28T22:42:26.0","2007-11-28T22:51:53.0"
"2352","30014","69","8","2007-12-10T15:14:24.0","2007-12-10T15:22:01.0"
"2353","30014","69","8","2007-12-14T07:10:01.0","2007-12-14T07:13:39.0"
"2354","30014","69","8","2007-12-15T18:47:40.0","2007-12-15T19:03:06.0"
"2355","30014","69","8","2007-12-15T19:56:12.0","2007-12-15T20:00:34.0"
"2356","30014","69","8","2007-12-17T14:24:24.0","2007-12-17T14:51:18.0"
"2357","30014","69","8","2007-12-17T18:22:26.0","2007-12-17T19:02:15.0"
"2358","30014","69","8","2007-12-20T12:58:01.0","2007-12-20T13:12:34.0"
"2359","30014","69","8","2007-12-20T14:08:28.0","2007-12-20T14:35:49.0"
"2360","30014","69","8","2007-12-21T09:15:31.0","2007-12-21T10:09:41.0"
"2361","30014","69","8","2007-12-23T08:03:20.0","2007-12-23T08:19:40.0"
"2362","30014","69","8","2007-12-25T12:03:44.0","2007-12-25T12:39:06.0"
"2363","30014","69","8","2007-12-25T22:29:46.0","2007-12-25T22:29:56.0"
"2364","30014","69","8","2007-12-26T13:04:20.0","2007-12-26T13:38:00.0"
"2365","30014","69","8","2007-12-26T17:14:16.0","2007-12-26T17:47:52.0"
"2366","30014","69","8","2007-12-27T09:53:59.0","2007-12-27T10:01:33.0"
"2367","30014","69","8","2007-12-27T12:09:16.0","2007-12-27T12:12:13.0"
"2368","30014","69","8","2007-12-27T19:40:38.0","2007-12-27T20:10:11.0"
"2369","30014","69","8","2007-12-28T10:11:06.0","2007-12-28T10:24:09.0"
"2370","30014","69","8","2007-12-28T16:12:48.0","2007-12-28T16:19:25.0"
"2371","30014","69","8","2007-12-28T21:46:01.0","2007-12-28T22:03:03.0"
"2372","30014","69","8","2007-12-30T11:22:30.0","2007-12-30T11:26:52.0"
"2373","30014","69","8","2007-12-30T19:23:39.0","2007-12-30T19:24:40.0"
"2374","30014","69","8","2007-12-31T10:18:40.0","2007-12-31T10:47:54.0"
"2375","30014","69","8","2008-01-09T17:22:22.0","2008-01-09T17:53:21.0"
"2376","30014","69","8","2008-01-09T20:42:10.0","2008-01-09T21:05:27.0"
"2377","30014","69","8","2008-01-10T15:07:42.0","2008-01-10T15:09:44.0"
"2378","30014","69","8","2008-01-11T13:32:39.0","2008-01-11T13:45:06.0"
"2379","30014","69","8","2008-01-14T21:52:52.0","2008-01-14T22:11:46.0"
"2380","30014","69","8","2008-01-15T10:53:01.0","2008-01-15T10:55:53.0"
"2381","30014","69","8","2008-01-17T17:05:33.0","2008-01-17T17:16:08.0"
"2382","30014","69","8","2008-01-17T19:51:25.0","2008-01-17T20:03:55.0"
"2383","30014","69","8","2008-01-18T22:56:28.0","2008-01-19T07:31:28.0"
"2384","30014","69","8","2008-01-19T13:36:17.0","2008-01-19T14:00:14.0"
"2385","30014","69","8","2008-01-25T08:04:29.0","2008-01-25T08:31:15.0"
"2386","30014","69","8","2008-01-26T13:56:53.0","2008-01-26T13:58:23.0"
"2387","30014","69","8","2008-01-28T16:00:23.0","2008-01-28T16:03:46.0"
"2388","30014","69","8","2008-01-29T14:11:50.0","2008-01-29T14:32:05.0"
"2389","30014","69","8","2008-01-30T19:40:17.0","2008-01-30T19:44:40.0"
"2390","30016","71","8","2007-11-26T22:01:32.0","2007-11-26T22:29:23.0"
"2391","30016","71","8","2007-11-28T13:29:12.0","2007-11-28T13:32:55.0"
"2392","30016","71","8","2007-11-28T16:28:35.0","2007-11-28T16:30:36.0"
"2393","30016","71","8","2007-11-30T18:48:13.0","2007-11-30T18:59:21.0"
"2394","30016","71","8","2007-11-30T19:48:19.0","2007-11-30T19:54:23.0"
"2395","30016","71","8","2007-12-05T18:03:36.0","2007-12-05T18:16:27.0"
"2396","30016","71","8","2007-12-08T13:08:03.0","2007-12-08T13:09:37.0"
"2397","30016","71","8","2007-12-09T21:15:10.0","2007-12-09T21:40:47.0"
"2398","30016","71","8","2007-12-09T21:43:04.0","2007-12-09T21:47:46.0"
"2399","30016","71","8","2007-12-09T21:57:49.0","2007-12-09T22:04:55.0"
"2400","30016","71","8","2007-12-12T09:59:08.0","2007-12-12T10:21:02.0"
"2401","30016","71","8","2007-12-12T21:21:26.0","2007-12-12T21:21:57.0"
"2402","30016","71","8","2007-12-12T21:50:05.0","2007-12-12T22:15:46.0"
"2403","30016","71","8","2007-12-15T13:35:33.0","2007-12-15T13:58:02.0"
"2404","30016","71","8","2007-12-16T09:15:01.0","2007-12-16T09:25:37.0"
"2405","30016","71","8","2007-12-17T12:30:39.0","2007-12-17T12:46:58.0"
"2406","30016","71","8","2007-12-17T19:41:30.0","2007-12-17T20:04:31.0"
"2407","30016","71","8","2007-12-18T19:34:24.0","2007-12-18T19:57:02.0"
"2408","30016","71","8","2007-12-20T10:38:02.0","2007-12-20T11:02:17.0"
"2409","30016","71","8","2007-12-25T12:02:12.0","2007-12-25T13:03:02.0"
"2410","30016","71","8","2007-12-26T18:19:47.0","2007-12-26T18:27:23.0"
"2411","30016","71","8","2007-12-27T09:44:09.0","2007-12-27T10:05:07.0"
"2412","30016","71","8","2007-12-29T13:51:11.0","2007-12-29T13:52:21.0"
"2413","30016","71","8","2007-12-29T16:02:48.0","2007-12-29T16:16:39.0"
"2414","30016","71","8","2007-12-30T07:33:09.0","2007-12-30T07:36:43.0"
"2415","30016","71","8","2007-12-30T19:18:22.0","2007-12-30T19:39:03.0"
"2416","30016","71","8","2008-01-12T13:40:58.0","2008-01-12T13:45:00.0"
"2417","30016","71","8","2008-01-12T21:26:23.0","2008-01-12T21:31:26.0"
"2418","30016","71","8","2008-01-13T13:18:02.0","2008-01-13T13:24:15.0"
"2419","30016","71","8","2008-01-15T08:30:14.0","2008-01-15T09:05:37.0"
"2420","30016","71","8","2008-01-16T13:25:18.0","2008-01-16T14:04:19.0"
"2421","30016","71","8","2008-01-17T09:35:06.0","2008-01-17T09:45:11.0"
"2422","30016","71","8","2008-01-18T12:49:20.0","2008-01-18T12:59:35.0"
"2423","30016","71","8","2008-01-21T16:31:43.0","2008-01-21T16:32:54.0"
"2424","30016","71","8","2008-01-22T12:53:52.0","2008-01-22T13:01:27.0"
"2425","30016","71","8","2008-01-22T13:34:09.0","2008-01-22T13:43:27.0"
"2426","30016","71","8","2008-01-24T18:39:51.0","2008-01-24T18:46:28.0"
"2427","30016","71","8","2008-01-27T11:58:08.0","2008-01-27T12:22:25.0"
"2428","30016","71","8","2008-01-28T15:33:23.0","2008-01-28T15:38:27.0"
"2429","30016","71","8","2008-01-30T18:47:23.0","2008-01-30T19:03:14.0"
"2430","30016","71","8","2008-01-31T09:58:15.0","2008-01-31T10:03:06.0"
"2431","30016","71","8","2008-01-31T16:34:22.0","2008-01-31T16:34:32.0"
"2432","30016","71","8","2008-02-01T12:10:44.0","NULL"
"2433","30024","66","8","2007-11-27T09:23:13.0","2007-11-27T09:40:56.0"
"2434","30024","66","8","2007-11-27T15:19:10.0","2007-11-27T15:24:55.0"
"2435","30024","66","8","2007-11-27T18:48:08.0","2007-11-27T18:52:42.0"
"2436","30024","66","8","2007-11-27T20:15:25.0","2007-11-27T20:18:37.0"
"2437","30024","66","8","2007-11-30T16:57:12.0","2007-11-30T17:04:07.0"
"2438","30024","66","8","2007-12-02T14:56:28.0","2007-12-02T15:11:48.0"
"2439","30024","66","8","2007-12-02T18:14:48.0","2007-12-02T18:24:17.0"
"2440","30024","66","8","2007-12-02T19:31:37.0","2007-12-02T19:37:12.0"
"2441","30024","66","8","2007-12-08T16:52:57.0","2007-12-08T16:53:59.0"
"2442","30024","66","8","2007-12-09T14:52:41.0","2007-12-09T14:56:08.0"
"2443","30024","66","8","2007-12-09T19:53:45.0","2007-12-09T19:55:39.0"
"2444","30024","66","8","2007-12-09T22:40:07.0","2007-12-09T22:48:15.0"
"2445","30024","66","8","2007-12-10T07:19:39.0","2007-12-10T08:10:52.0"
"2446","30024","66","8","2007-12-11T14:57:10.0","2007-12-11T15:06:56.0"
"2447","30024","66","8","2007-12-12T19:51:46.0","2007-12-12T20:31:41.0"
"2448","30024","66","8","2007-12-12T22:46:46.0","2007-12-13T07:23:14.0"
"2449","30024","66","8","2007-12-13T07:46:44.0","2007-12-13T07:48:05.0"
"2450","30024","66","8","2007-12-13T20:01:11.0","2007-12-13T20:14:28.0"
"2451","30024","66","8","2007-12-14T10:46:35.0","2007-12-14T10:47:58.0"
"2452","30024","66","8","2007-12-15T12:50:01.0","2007-12-15T12:55:16.0"
"2453","30024","66","8","2007-12-16T15:57:21.0","2007-12-16T17:05:55.0"
"2454","30024","66","8","2007-12-18T07:55:17.0","2007-12-18T07:56:18.0"
"2455","30024","66","8","2007-12-18T15:37:19.0","2007-12-18T15:43:42.0"
"2456","30024","66","8","2007-12-18T16:14:27.0","2007-12-18T16:35:28.0"
"2457","30024","66","8","2007-12-19T10:01:36.0","2007-12-19T10:31:57.0"
"2458","30024","66","8","2007-12-20T11:05:20.0","2007-12-20T11:10:52.0"
"2459","30024","66","8","2007-12-20T18:46:11.0","2007-12-20T18:58:44.0"
"2460","30024","66","8","2007-12-23T10:57:37.0","2007-12-23T11:16:32.0"
"2461","30024","66","8","2007-12-24T12:39:47.0","2007-12-24T13:17:58.0"
"2462","30024","66","8","2007-12-25T13:34:28.0","2007-12-25T13:41:27.0"
"2463","30024","66","8","2007-12-25T15:37:33.0","2007-12-25T15:42:33.0"
"2464","30024","66","8","2007-12-25T19:30:17.0","2007-12-25T19:44:51.0"
"2465","30024","66","8","2007-12-27T08:44:25.0","2007-12-27T08:48:03.0"
"2466","30024","66","8","2007-12-28T16:37:06.0","2007-12-28T16:40:20.0"
"2467","30024","66","8","2007-12-31T12:42:11.0","2007-12-31T13:25:19.0"
"2468","30024","66","8","2007-12-31T14:32:52.0","2007-12-31T14:45:42.0"
"2469","30024","66","8","2008-01-10T10:30:59.0","2008-01-10T10:33:57.0"
"2470","30024","66","8","2008-01-10T16:00:11.0","2008-01-10T16:12:29.0"
"2471","30024","66","8","2008-01-11T21:23:53.0","2008-01-11T22:02:57.0"
"2472","30024","66","8","2008-01-13T14:13:37.0","2008-01-13T14:15:59.0"
"2473","30024","66","8","2008-01-13T21:49:29.0","2008-01-13T21:57:14.0"
"2474","30024","66","8","2008-01-14T16:50:44.0","2008-01-14T16:55:07.0"
"2475","30024","66","8","2008-01-19T13:48:46.0","2008-01-19T14:19:13.0"
"2476","30024","66","8","2008-01-19T16:11:02.0","2008-01-19T16:12:33.0"
"2477","30024","66","8","2008-01-19T21:16:04.0","2008-01-19T21:43:04.0"
"2478","30024","66","8","2008-01-20T13:57:05.0","2008-01-20T14:40:14.0"
"2479","30024","66","8","2008-01-21T13:33:53.0","2008-01-21T13:37:06.0"
"2480","30024","66","8","2008-01-21T19:36:15.0","2008-01-21T19:41:59.0"
"2481","30024","66","8","2008-01-22T19:32:07.0","2008-01-22T19:43:17.0"
"2482","30024","66","8","2008-01-23T08:36:30.0","2008-01-23T09:01:25.0"
"2483","30024","66","8","2008-01-23T11:53:04.0","2008-01-23T12:13:54.0"
"2484","30024","66","8","2008-01-23T16:23:59.0","2008-01-23T16:28:01.0"
"2485","30024","66","8","2008-01-26T14:50:30.0","2008-01-26T15:10:45.0"
"2486","30024","66","8","2008-01-28T09:25:04.0","2008-01-28T09:29:07.0"
"2487","30024","66","8","2008-01-28T16:05:27.0","2008-01-28T16:08:50.0"
"2488","30024","66","8","2008-01-28T18:53:00.0","2008-01-28T19:19:41.0"
"2489","30024","66","8","2008-01-29T16:35:41.0","2008-01-29T16:48:53.0"
"2490","30013","68","9","2007-11-28T11:02:09.0","2007-11-28T11:05:11.0"
"2491","30013","68","9","2007-11-28T12:16:38.0","2007-11-28T12:25:24.0"
"2492","30013","68","9","2007-11-28T17:39:35.0","2007-11-28T17:51:47.0"
"2493","30013","68","9","2007-11-28T19:39:42.0","2007-11-28T19:41:43.0"
"2494","30013","68","9","2007-11-28T21:55:32.0","2007-11-28T22:06:50.0"
"2495","30013","68","9","2007-11-30T16:26:29.0","2007-11-30T16:56:22.0"
"2496","30013","68","9","2007-11-30T17:05:08.0","2007-11-30T17:11:23.0"
"2497","30013","68","9","2007-11-30T19:47:58.0","2007-11-30T19:51:41.0"
"2498","30013","68","9","2007-12-02T12:17:00.0","2007-12-02T12:36:44.0"
"2499","30013","68","9","2007-12-02T17:13:47.0","2007-12-02T17:25:56.0"
"2500","30013","68","9","2007-12-02T21:57:43.0","2007-12-02T22:04:50.0"
"2501","30013","68","9","2007-12-07T14:00:23.0","2007-12-07T14:31:29.0"
"2502","30013","68","9","2007-12-08T10:01:20.0","2007-12-08T10:16:48.0"
"2503","30013","68","9","2007-12-08T22:39:28.0","2007-12-09T07:18:32.0"
"2504","30013","68","9","2007-12-12T10:52:42.0","2007-12-12T11:18:50.0"
"2505","30013","68","9","2007-12-12T22:20:09.0","2007-12-12T22:35:40.0"
"2506","30013","68","9","2007-12-13T07:38:58.0","2007-12-13T07:57:53.0"
"2507","30013","68","9","2007-12-13T11:05:14.0","2007-12-13T11:06:15.0"
"2508","30013","68","9","2007-12-13T18:27:17.0","2007-12-13T18:40:16.0"
"2509","30013","68","9","2007-12-15T18:17:18.0","2007-12-15T18:38:55.0"
"2510","30013","68","9","2007-12-18T07:21:27.0","2007-12-18T07:59:41.0"
"2511","30013","68","9","2007-12-19T19:30:46.0","2007-12-19T19:58:52.0"
"2512","30013","68","9","2007-12-20T13:42:41.0","2007-12-20T14:09:28.0"
"2513","30013","68","9","2007-12-20T16:25:56.0","2007-12-20T16:54:30.0"
"2514","30013","68","9","2007-12-21T18:17:20.0","2007-12-21T18:20:44.0"
"2515","30013","68","9","2007-12-21T20:06:20.0","2007-12-21T20:06:51.0"
"2516","30013","68","9","2007-12-22T07:07:54.0","2007-12-22T07:16:51.0"
"2517","30013","68","9","2007-12-28T09:35:06.0","2007-12-28T09:39:32.0"
"2518","30013","68","9","2007-12-28T21:38:23.0","2007-12-28T21:42:49.0"
"2519","30013","68","9","2007-12-29T21:21:10.0","2007-12-29T21:41:42.0"
"2520","30013","68","9","2008-01-10T08:25:54.0","2008-01-10T08:38:51.0"
"2521","30013","68","9","2008-01-10T11:52:27.0","2008-01-10T13:44:24.0"
"2522","30013","68","9","2008-01-14T21:24:50.0","2008-01-14T21:26:43.0"
"2523","30013","68","9","2008-01-16T22:44:32.0","2008-01-16T22:47:13.0"
"2524","30013","68","9","2008-01-19T12:24:15.0","2008-01-19T12:30:39.0"
"2525","30013","68","9","2008-01-19T12:57:38.0","2008-01-19T13:01:04.0"
"2526","30013","68","9","2008-01-20T18:47:50.0","2008-01-20T18:56:16.0"
"2527","30013","68","9","2008-01-21T11:07:59.0","2008-01-21T12:13:48.0"
"2528","30013","68","9","2008-01-22T21:34:47.0","2008-01-22T21:56:22.0"
"2529","30013","68","9","2008-01-23T21:03:54.0","2008-01-23T21:34:38.0"
"2530","30013","68","9","2008-01-25T17:03:47.0","2008-01-25T17:15:56.0"
"2531","30013","68","9","2008-01-27T22:34:57.0","2008-01-28T07:03:18.0"
"2532","30013","68","9","2008-01-28T18:02:04.0","2008-01-28T18:09:45.0"
"2533","30013","68","9","2008-01-30T14:49:47.0","2008-01-30T15:10:39.0"
"2534","30013","68","9","2008-01-31T09:19:03.0","2008-01-31T10:10:25.0"
"2535","30013","68","9","2008-01-31T16:36:13.0","2008-01-31T17:02:32.0"
"2536","30013","68","9","2008-02-01T10:15:33.0","2008-02-01T10:31:58.0"
"2537","30014","69","9","2007-11-26T21:48:07.0","2007-11-26T21:59:10.0"
"2538","30014","69","9","2007-11-28T20:24:41.0","2007-11-28T20:33:49.0"
"2539","30014","69","9","2007-12-10T22:10:46.0","2007-12-10T22:15:19.0"
"2540","30014","69","9","2007-12-13T18:46:31.0","2007-12-13T18:49:33.0"
"2541","30014","69","9","2007-12-14T14:42:49.0","2007-12-14T14:59:19.0"
"2542","30014","69","9","2007-12-15T14:24:05.0","2007-12-15T14:46:33.0"
"2543","30014","69","9","2007-12-15T17:47:05.0","2007-12-15T18:44:09.0"
"2544","30014","69","9","2007-12-17T16:57:01.0","2007-12-17T16:57:41.0"
"2545","30014","69","9","2007-12-18T11:00:09.0","2007-12-18T11:28:25.0"
"2546","30014","69","9","2007-12-18T13:22:01.0","2007-12-18T13:33:35.0"
"2547","30014","69","9","2007-12-24T17:49:41.0","2007-12-24T18:07:14.0"
"2548","30014","69","9","2007-12-26T18:05:46.0","2007-12-26T18:21:38.0"
"2549","30014","69","9","2007-12-28T07:05:55.0","2007-12-28T07:13:40.0"
"2550","30014","69","9","2007-12-28T22:26:16.0","2007-12-28T22:41:37.0"
"2551","30014","69","9","2007-12-29T08:24:34.0","2007-12-29T08:34:26.0"
"2552","30014","69","9","2007-12-29T09:13:32.0","2007-12-29T09:22:05.0"
"2553","30014","69","9","2007-12-30T12:20:09.0","2007-12-30T12:42:43.0"
"2554","30014","69","9","2007-12-31T09:23:09.0","2007-12-31T09:33:18.0"
"2555","30014","69","9","2008-01-10T07:22:45.0","2008-01-10T07:53:41.0"
"2556","30014","69","9","2008-01-12T15:36:39.0","2008-01-12T15:41:03.0"
"2557","30014","69","9","2008-01-13T09:14:47.0","2008-01-13T09:49:42.0"
"2558","30014","69","9","2008-01-13T10:06:12.0","2008-01-13T10:33:00.0"
"2559","30014","69","9","2008-01-13T20:27:49.0","2008-01-13T20:44:20.0"
"2560","30014","69","9","2008-01-14T09:34:10.0","2008-01-14T09:50:23.0"
"2561","30014","69","9","2008-01-19T07:31:28.0","2008-01-19T07:46:42.0"
"2562","30014","69","9","2008-01-19T22:46:33.0","2008-01-19T22:57:32.0"
"2563","30014","69","9","2008-01-21T09:49:53.0","2008-01-21T09:55:17.0"
"2564","30014","69","9","2008-01-21T10:24:15.0","2008-01-21T11:10:11.0"
"2565","30014","69","9","2008-01-21T12:14:28.0","2008-01-21T12:51:40.0"
"2566","30014","69","9","2008-01-21T13:39:58.0","2008-01-21T13:48:37.0"
"2567","30014","69","9","2008-01-21T15:40:26.0","2008-01-21T15:43:58.0"
"2568","30014","69","9","2008-01-23T07:25:33.0","2008-01-23T07:38:16.0"
"2569","30014","69","9","2008-01-23T11:40:05.0","2008-01-23T11:55:26.0"
"2570","30014","69","9","2008-01-23T12:48:24.0","2008-01-23T13:41:24.0"
"2571","30014","69","9","2008-01-24T07:35:08.0","2008-01-24T07:46:38.0"
"2572","30014","69","9","2008-01-24T13:19:31.0","2008-01-24T13:20:31.0"
"2573","30014","69","9","2008-01-25T07:04:05.0","2008-01-25T07:25:47.0"
"2574","30014","69","9","2008-01-25T17:47:39.0","2008-01-25T18:06:17.0"
"2575","30014","69","9","2008-01-25T20:25:57.0","2008-01-25T20:46:21.0"
"2576","30014","69","9","2008-01-28T11:27:00.0","2008-01-28T12:28:48.0"
"2577","30014","69","9","2008-01-28T15:45:22.0","2008-01-28T15:53:28.0"
"2578","30014","69","9","2008-01-30T11:28:24.0","2008-01-30T11:32:07.0"
"2579","30014","69","9","2008-01-30T17:53:19.0","2008-01-30T17:56:52.0"
"2580","30014","69","9","2008-01-31T21:13:15.0","2008-01-31T21:19:29.0"
"2581","30014","69","9","2008-02-01T10:24:22.0","2008-02-01T10:35:31.0"
"2582","30016","71","9","2007-11-26T19:16:21.0","2007-11-26T19:17:22.0"
"2583","30016","71","9","2007-11-26T21:30:05.0","2007-11-26T21:35:08.0"
"2584","30016","71","9","2007-11-27T09:11:03.0","2007-11-27T09:13:35.0"
"2585","30016","71","9","2007-11-28T18:32:40.0","2007-11-28T18:37:11.0"
"2586","30016","71","9","2007-11-28T21:31:25.0","2007-11-28T21:32:45.0"
"2587","30016","71","9","2007-11-30T19:00:22.0","2007-11-30T19:10:59.0"
"2588","30016","71","9","2007-12-02T14:07:57.0","2007-12-02T14:18:44.0"
"2589","30016","71","9","2007-12-07T14:10:58.0","2007-12-07T14:56:01.0"
"2590","30016","71","9","2007-12-08T11:16:54.0","2007-12-08T11:51:10.0"
"2591","30016","71","9","2007-12-08T21:30:59.0","2007-12-08T21:31:09.0"
"2592","30016","71","9","2007-12-10T09:41:45.0","2007-12-10T10:13:36.0"
"2593","30016","71","9","2007-12-10T13:53:51.0","2007-12-10T13:57:14.0"
"2594","30016","71","9","2007-12-11T09:52:59.0","2007-12-11T10:12:11.0"
"2595","30016","71","9","2007-12-14T21:43:06.0","2007-12-14T22:03:14.0"
"2596","30016","71","9","2007-12-15T22:05:59.0","2007-12-15T22:08:41.0"
"2597","30016","71","9","2007-12-17T21:27:21.0","2007-12-17T21:42:08.0"
"2598","30016","71","9","2007-12-19T18:20:44.0","2007-12-19T18:28:50.0"
"2599","30016","71","9","2007-12-19T19:52:36.0","2007-12-19T20:05:08.0"
"2600","30016","71","9","2007-12-22T08:08:44.0","2007-12-22T08:14:53.0"
"2601","30016","71","9","2007-12-23T13:46:56.0","2007-12-23T14:13:29.0"
"2602","30016","71","9","2007-12-23T17:08:10.0","2007-12-23T17:35:03.0"
"2603","30016","71","9","2007-12-25T21:21:25.0","2007-12-25T21:30:35.0"
"2604","30016","71","9","2007-12-29T09:23:26.0","2007-12-29T10:33:29.0"
"2605","30016","71","9","2007-12-29T10:49:35.0","2007-12-29T10:52:27.0"
"2606","30016","71","9","2007-12-29T16:01:26.0","2007-12-29T16:02:48.0"
"2607","30016","71","9","2007-12-30T14:33:33.0","2007-12-30T14:35:15.0"
"2608","30016","71","9","2007-12-31T22:53:11.0","2008-01-08T20:27:55.0"
"2609","30016","71","9","2008-01-09T14:06:34.0","2008-01-09T14:38:06.0"
"2610","30016","71","9","2008-01-09T21:07:19.0","2008-01-09T21:17:48.0"
"2611","30016","71","9","2008-01-10T12:20:26.0","2008-01-10T12:37:22.0"
"2612","30016","71","9","2008-01-11T11:14:09.0","2008-01-11T11:19:22.0"
"2613","30016","71","9","2008-01-13T18:53:15.0","2008-01-13T19:28:11.0"
"2614","30016","71","9","2008-01-14T08:42:29.0","2008-01-14T08:49:05.0"
"2615","30016","71","9","2008-01-14T15:33:09.0","2008-01-14T17:14:52.0"
"2616","30016","71","9","2008-01-15T07:18:48.0","2008-01-15T07:23:13.0"
"2617","30016","71","9","2008-01-15T13:23:48.0","2008-01-15T13:53:10.0"
"2618","30016","71","9","2008-01-16T19:01:26.0","2008-01-16T19:02:27.0"
"2619","30016","71","9","2008-01-17T15:07:53.0","2008-01-17T15:12:10.0"
"2620","30016","71","9","2008-01-19T21:53:21.0","2008-01-19T22:07:35.0"
"2621","30016","71","9","2008-01-22T08:55:24.0","2008-01-22T09:00:58.0"
"2622","30016","71","9","2008-01-22T22:38:16.0","2008-01-23T08:07:31.0"
"2623","30016","71","9","2008-01-23T11:08:51.0","2008-01-23T11:11:46.0"
"2624","30016","71","9","2008-01-23T17:07:18.0","2008-01-23T17:27:57.0"
"2625","30016","71","9","2008-01-23T17:54:08.0","2008-01-23T18:00:44.0"
"2626","30016","71","9","2008-01-24T13:40:55.0","2008-01-24T13:56:36.0"
"2627","30016","71","9","2008-01-25T20:46:41.0","2008-01-25T20:58:06.0"
"2628","30016","71","9","2008-01-26T10:45:25.0","2008-01-26T10:46:56.0"
"2629","30016","71","9","2008-01-28T18:01:03.0","2008-01-28T18:44:03.0"
"2630","30016","71","9","2008-01-30T13:01:08.0","2008-01-30T13:14:21.0"
"2631","30016","71","9","2008-01-31T18:26:42.0","2008-01-31T18:53:54.0"
"2632","30024","66","9","2007-11-28T22:59:09.0","2007-11-30T15:01:04.0"
"2633","30024","66","9","2007-11-30T18:26:47.0","2007-11-30T18:39:36.0"
"2634","30024","66","9","2007-12-02T15:17:02.0","2007-12-02T15:25:38.0"
"2635","30024","66","9","2007-12-11T09:02:13.0","2007-12-11T09:10:50.0"
"2636","30024","66","9","2007-12-11T21:04:49.0","2007-12-11T21:23:11.0"
"2637","30024","66","9","2007-12-13T12:38:28.0","2007-12-13T13:19:28.0"
"2638","30024","66","9","2007-12-13T21:10:44.0","2007-12-13T22:56:36.0"
"2639","30024","66","9","2007-12-15T11:54:57.0","2007-12-15T12:02:44.0"
"2640","30024","66","9","2007-12-17T14:46:14.0","2007-12-17T14:46:45.0"
"2641","30024","66","9","2007-12-17T21:25:50.0","2007-12-17T21:27:42.0"
"2642","30024","66","9","2007-12-18T11:29:57.0","2007-12-18T11:52:57.0"
"2643","30024","66","9","2007-12-20T11:21:23.0","2007-12-20T11:43:58.0"
"2644","30024","66","9","2007-12-20T13:00:06.0","2007-12-20T13:05:15.0"
"2645","30024","66","9","2007-12-21T10:16:16.0","2007-12-21T10:26:12.0"
"2646","30024","66","9","2007-12-21T20:07:21.0","2007-12-21T20:46:25.0"
"2647","30024","66","9","2007-12-26T21:15:54.0","2007-12-26T21:25:03.0"
"2648","30024","66","9","2007-12-29T07:06:20.0","2007-12-29T07:19:24.0"
"2649","30024","66","9","2007-12-29T16:08:52.0","2007-12-29T16:19:31.0"
"2650","30024","66","9","2008-01-09T07:33:19.0","2008-01-09T07:49:48.0"
"2651","30024","66","9","2008-01-09T11:42:03.0","2008-01-09T12:07:47.0"
"2652","30024","66","9","2008-01-10T13:04:57.0","2008-01-10T13:14:51.0"
"2653","30024","66","9","2008-01-12T13:54:01.0","2008-01-12T14:14:50.0"
"2654","30024","66","9","2008-01-12T22:40:35.0","2008-01-13T07:03:47.0"
"2655","30024","66","9","2008-01-13T19:30:12.0","2008-01-13T20:16:01.0"
"2656","30024","66","9","2008-01-16T15:24:00.0","2008-01-16T15:38:00.0"
"2657","30024","66","9","2008-01-20T10:03:04.0","2008-01-20T10:17:28.0"
"2658","30024","66","9","2008-01-20T17:53:16.0","2008-01-20T17:53:56.0"
"2659","30024","66","9","2008-01-20T20:28:57.0","2008-01-20T20:37:23.0"
"2660","30024","66","9","2008-01-22T08:10:57.0","2008-01-22T08:17:12.0"
"2661","30024","66","9","2008-01-22T15:22:00.0","2008-01-22T15:28:36.0"
"2662","30024","66","9","2008-01-22T21:34:47.0","2008-01-22T21:49:58.0"
"2663","30024","66","9","2008-01-25T09:03:44.0","2008-01-25T09:11:13.0"
"2664","30024","66","9","2008-01-26T09:11:26.0","2008-01-26T09:18:08.0"
"2665","30024","66","9","2008-01-26T10:40:32.0","2008-01-26T11:05:14.0"
"2666","30024","66","9","2008-01-26T12:08:46.0","2008-01-26T12:14:49.0"
"2667","30024","66","9","2008-01-26T15:12:28.0","2008-01-26T15:13:09.0"
"2668","30024","66","9","2008-01-27T11:37:27.0","2008-01-27T12:55:38.0"
"2669","30024","66","9","2008-01-31T15:56:22.0","2008-01-31T16:21:26.0"
"2670","30024","66","9","2008-01-31T17:55:07.0","2008-01-31T18:05:40.0"
"2671","30013","68","10","2007-11-27T11:27:01.0","2007-11-27T11:33:56.0"
"2672","30013","68","10","2007-11-27T14:58:04.0","2007-11-27T15:06:09.0"
"2673","30013","68","10","2007-11-28T17:18:48.0","2007-11-28T17:19:49.0"
"2674","30013","68","10","2007-11-28T21:10:48.0","2007-11-28T21:10:59.0"
